year;last_election;candidate_id;district;district_id;party;party_id;party_prefvote_lag;candidate_nr;prefvote;prefvote_lag;elected;age;sex;language;prevterm;mep;municipal_seat;regional_seat;occupation;occupation_category;fb_likes;party_relevance;campaign_budget;campaign_budget_2023;political_experience_self_reported;education;legserv;party_leader;pyear_run;last_presidential_elections;last_presidential_elections_vote_share;last_municipal_votes;last_municipal_vote_share;last_eu_vote_share;last_eu_votes;votes_comparative;party_changed;cabinet_last_parliament;dist_bkt_change;twitter_followers
2023;2019;18774;LAP;13;SDP;2;13,51;27;820;0;0;61;1;FI;0;0;1;1;;Työsuojeluvaltuutettu, kuntoutusneuvoja;0;4,000;NA;0;Kaupungin valtuutettu, kaupunginhallituksen jäsen, hyvinvointialuevaltuutettu, osallisuus- ja asiakkuuslautakunnan jäsen, Tehyn valtuutettu, Sttk:n edustajisto ja paikallistoiminta;ylioppilas;0;0;0;0;;251;;;0;;0;;;0
2023;2019;19615;HEL;1;SDP;2;13,59;187;803;0;0;53;0;FI;0;0;0;0;;puuseppä;6;4,000;NA;0;;ylioppilas;0;0;0;0;;;;;0;;0;;;0
2023;2019;18597;SAT;4;SDP;2;25,21;58;695;0;0;60;1;FI;0;0;1;1;;Diakoniatyöntekijä;42;4,000;NA;0;Kunta- ja aluepolitiikka;alempi korkeakoulututkinto;0;0;0;0;;87;;;0;;0;;;0
2023;2019;6420;PIR;7;SDP;2;22,1;15;680;837;0;74;1;FI;0;0;1;1;;Kaatuneitten Omaisten Liiton toiminnanjohtaja, eläkkeellä v:sta 2013 lähtien;268;4,000;NA;0;Kunnan/kaupunginvaltuutetuksi valittu Ylöjärvellä, Pirkkalassa, Toijala/Akaassa ja uudelleen Ylöjärvellä, yhteensä kymmenkunta kertaa.Nyt Ylöjärven kaupunginvaltuuston 1.vpj, Pirkanmaan hyvinvointialueen valtuutettu ja hallituksen varajäsen sekä yksilöasiain jaoston pj. Aiemmin toiminut mm.sosiaalipalvelujen ky:n hallituksessa ja Pirkanmaan sairaanhoitopiirin hallituksen jäsenenä.;alempi korkeakoulututkinto;0;0;1;0;;214;;;0;;0;;;0
2023;2019;18705;VAA;10;SDP;2;13,39;120;586;0;0;52;0;SV;0;0;1;1;;;2549;4,000;NA;0;;ammattitutkinto;0;0;0;0;;170;;;0;;0;;;14
2023;2019;18537;OUL;12;SDP;2;10,27;31;572;0;0;67;0;FI;0;0;1;0;;Tietoliikenneasentaja, eläkkeellä;27;4,000;NA;0;Kunnallispolitiikka, Ammattiyhdistys;ammattitutkinto;0;0;0;0;;56;;;0;;0;;;0
2023;2019;18513;VAA;10;SDP;2;13,39;122;509;0;0;36;0;FI;0;0;1;0;;;0;4,000;NA;0;;;0;0;0;0;;39;;;0;;0;;;0
2023;2019;18814;PIR;7;SDP;2;22,1;14;467;0;0;62;0;98;0;0;1;0;;;0;4,000;NA;0;;;0;0;0;0;;328;;;0;;0;;;459
2023;2019;19139;LAP;13;SDP;2;13,51;26;386;0;0;51;1;FI;0;0;0;0;;;0;4,000;NA;0;;;0;0;0;0;;82;;;0;;0;;;0
2023;2019;18624;VAA;10;SDP;2;13,39;116;358;0;0;59;0;FI;0;0;1;0;;;0;4,000;NA;0;;;0;0;0;0;;105;;;0;;0;;;0
2023;2019;15094;LAP;13;SDP;2;13,51;19;199;187;0;45;1;FI;0;0;1;0;;Myyjä;306;4,000;NA;0;Sodankylän kunnan tarkastuslautakunnan puheenjohtaja, Lapin liiton tarkastuslautakunnan jäsen;ammattitutkinto;0;0;1;0;;85;;;0;;0;;;0
2023;2019;15092;LAP;13;SDP;2;13,51;18;178;233;0;54;1;FI;0;0;1;0;;;0;4,000;NA;0;;;0;0;1;0;;89;;;0;;0;;;0
2023;2019;19976;LAP;13;SDP;2;13,51;16;163;0;0;44;0;SE;0;0;0;0;;lastenohjaaja;0;4,000;NA;0;Puoluepolitiikassa ja ammattiyhdistystoiminnassa mukana ;ammattitutkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;18520;LAP;13;SDP;2;13,51;17;162;0;0;56;0;FI;0;0;1;0;;Myyjä/Esimies;0;4,000;NA;0;Kunnanvaltuuston jäsen ja Tarkastuslautakunnan puheenjohtaja;ammattitutkinto;0;0;0;0;;45;;;0;;0;;;0
2023;2019;18959;LAP;13;SDP;2;13,51;28;104;0;0;49;0;FI;0;0;0;0;;;0;4,000;NA;0;;;0;0;0;0;;3;;;0;;0;;;0
2023;2019;13790;KAA;8;KOK;1;18,05;77;21378;20234;1;38;0;FI;1;0;1;1;;Kansanedustaja, lakimies;10323;4,000;NA;0;Ministerinä;ylempi korkeakoulututkinto;1;0;1;0;;173;;;0;;0;;;38439
2023;2019;11601;VAR;3;KOK;1;18,95;188;17432;10792;1;53;0;FI;1;0;1;1;;Kansanedustaja;21234;4,000;NA;0;;ylempi korkeakoulututkinto;1;1;1;0;;2148;;;0;;0;;;97262
2023;2019;18896;UUS;2;KOK;1;20,9;65;13917;0;1;49;0;FI;0;0;1;1;;Työelämäprofessori;38;4,000;NA;0;Espoon kaupunginvaltuuston puheenjohtaja, Länsi-uudenmaan hyvinvointialueen aluevaltuuston puheenjohtaja;ylempi korkeakoulututkinto;0;0;0;0;;3147;;;0;;0;;;70286
2023;2019;15148;PIR;7;KOK;1;18,47;84;11428;9101;1;45;1;FI;0;0;1;1;;Pormestari, yhteiskuntatieteiden tohtori;2409;4,000;NA;0;Kuulun Kokoomuksen puoluejohtoon puolueen varapuheenjohtajana. Valtakunnanpolitiikassa olen toiminut myös kansanedustajana ja valtiosihteerinä. 2009 alkaen olen kuulunut Tampereen ylimpään poliittiseen johtoon ja ollut mukana myös seudullisessa ja maakunnallisissa päätöksenteossa.;ylempi korkeakoulututkinto;0;0;1;0;;5078;;;0;;0;;;10301
2023;2019;12555;PIR;7;KOK;1;18,47;88;10982;6295;1;60;0;FI;1;0;1;0;;Kansanedustaja;3985;4,000;NA;0;Kansanedustaja 2011 - jatkuu. Kaupunginvaltuuston jäsen 2009 - jatkuu. Kaupunginhallituksen jäsen 2009–2012.;ylempi korkeakoulututkinto;1;0;1;0;;692;;;0;;0;;;7783
2023;2019;14752;UUS;2;KOK;1;20,9;82;9836;7429;1;37;0;FI;1;0;0;1;;Kansanedustaja. Energiajuristi.;10620;4,000;NA;0;Kansanedustaja. Itä-Uudenmaan aluevaltuuston puheenjohtaja. Kunnanvaltuutettuna 19 vuotta.;ylempi korkeakoulututkinto;1;0;1;0;;1352;;;0;;0;;;6077
2023;2019;13508;PIR;7;KOK;1;18,47;96;7548;7406;1;39;1;FI;1;0;1;1;;kansanedustaja;3651;4,000;NA;0;Poimintoja:  • Kolmannen kauden kansanedustaja  • Pirkanmaan maakuntavaltuuston puheenjohtaja • Tampereen kaupunginvaltuutettu • Finnvera Oyj, hallintoneuvoston puheenjohtaja • Maanpuolustustiedotuksen (MTS) puheenjohtaja • Kokoomuksen puoluehallituksen jäsen • Valittu eniten lasten ja nuorten puolesta töitä tehneeksi kansanedustajaksi ;ylempi korkeakoulututkinto;1;0;1;0;;2271;;;0;;0;;;6749
2023;2019;19570;VAR;3;KOK;1;18,95;182;7241;0;1;56;0;FI;0;0;0;0;;Työelämäprofessori, yrittäjä, journalisti;272;4,000;NA;0;;joku muu;0;0;0;0;;;;;0;;0;;;74990
2023;2019;18842;SKA;9;KOK;1;12,5;12;7172;0;1;39;1;FI;0;0;1;1;;asianajaja, varatuomari ;1132;4,000;NA;0;kaupunginvaltuutettu, kasvun- ja oppimisen lautakunnan varapuheenjohtaja, aluevaltuutettu, aluehallituksen jäsen, savo-karjalan kokoomusnaisten hallituksen jäsen ;ylempi korkeakoulututkinto;0;0;0;0;;440;;;0;;0;;;0
2023;2019;12203;HÄM;6;KOK;1;19,2;79;7003;7419;1;39;1;FI;1;0;1;1;;Kansanedustaja, eduskunnan talousvaliokunnan puheenjohtaja;7031;4,000;NA;0;Opetus- ja kulttuuriministeri 2015-2019, ympäristöministeri 2014-2015, kansanedustaja 2011 alkaen. Kanta-Hämeen hyvinvointialueen valtuuston puheenjohtaja. Kaupunginvaltuuston 1. varapuheenjohtaja. Kansallisen Kokoomuksen varapuheenjohtaja 2014-2020. Pitkä poliittinen kokemus.;ylempi korkeakoulututkinto;1;0;1;0;;340;;;0;;0;;;55686
2023;2019;19393;UUS;2;KOK;1;20,9;73;6909;0;1;58;1;FI;0;0;0;0;;Toimittaja;0;4,000;NA;0;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;17203
2023;2019;13360;VAR;3;KOK;1;18,95;192;6679;4553;1;36;1;FI;1;0;0;0;;Kansanedustaja;3627;4,000;NA;0;Politiikassa olen ollut mukana 15 vuotta, viimeiset 8v. kansanedustajana. Minulla on tausta vaativista luottamustehtävistä myös kuntapolitiikassa (kolme kautta kaupunginvaltuustossa, lautakunnan pj, kaupunginhallituksen jäsen jne), mutta viimeiset vuodet olen halunnut keskittyä täysillä kansanedustajan työhön. Siksi päätin jättäytyä pois myös hyvinvointialuevaaleista.;ylempi korkeakoulututkinto;1;0;1;0;;;;;0;;0;;;12065
2023;2019;13718;OUL;12;KOK;1;10,96;161;6452;4136;1;32;0;FI;1;0;1;0;;Kansanedustaja;14432;4,000;NA;0;Kaupunginvaltuutettu Oulu, Kunnanvaltuutettu Kempele, Valtuuston puheenjohtaja Kempele, Kaupunginhallituksen jäsen Oulu;ylempi korkeakoulututkinto;1;0;1;0;;1071;;;0;;0;;;4260
2023;2019;12511;UUS;2;KOK;1;20,9;61;6199;8597;1;56;1;FI;1;0;1;1;;kansanedustaja, KTM;1746;4,000;NA;0;Olen kolmannen kauden kansanedustaja, minkä lisäksi minulla on pitkä kokemus Espoosta kaupunginvaltuustosta ja kaupunginhallituksesta. Lisäksi olen viime vuonna aloittanut Länsi-Uusimaan aluevaltuuston jäsenenä.;ylempi korkeakoulututkinto;1;0;1;0;;2336;;;0;;0;;;4549
2023;2019;9466;PIR;7;KOK;1;18,47;93;6029;5126;1;56;0;FI;1;0;1;0;;Kansanedustaja;4530;4,000;NA;0;Kansanedustaja, eduskuntaryhmän puheenjohtaja, varapuhemies;ylempi korkeakoulututkinto;1;0;1;0;;384;;;0;;0;;;10319
2023;2019;9463;HEL;1;KOK;1;21,82;147;5840;6806;1;57;1;FI;1;0;1;0;;Kansanedustaja;5294;4,000;NA;0;;ylempi korkeakoulututkinto;1;0;1;0;;2858;;;0;;0;;;15158
2023;2019;13802;OUL;12;KOK;1;10,96;164;5251;3642;1;63;0;FI;0;0;1;1;;Oulun kaupunginvaltuuston puheenjohtaja;0;4,000;NA;0;23 vuotta kaupunginvaltuustossa, valtuuston puheenjohtajana vajaa kahdeksan vuotta.;ylempi korkeakoulututkinto;0;0;1;0;;2001;;;0;;0;;;736
2023;2019;15324;UUS;2;KOK;1;20,9;62;5223;3412;1;48;1;FI;1;0;1;1;;kansanedustaja;2238;4,000;NA;0;Olen neljännen kauden kunnanvaltuutettu ja tällä kaudella valtuuston puheenjohtaja. Lisäksi olen aluevaltuutettu.;ylempi korkeakoulututkinto;1;0;1;0;;410;;;0;;0;;;883
2023;2019;16247;KAA;8;KOK;1;18,05;86;4335;2524;1;47;0;FI;0;0;1;1;;Työterveyslääkäri;773;4,000;NA;0;Kunta, maakunta ja hyvinvointia-aluepolitiikasta;ylempi korkeakoulututkinto;0;0;1;0;;716;;;0;;0;;;0
2023;2019;18886;PIR;7;KOK;1;18,47;85;4157;0;1;49;0;FI;0;0;1;1;;;979;4,000;NA;0;;;0;0;0;0;;1063;;;0;;0;;;1913
2023;2019;16195;PIR;7;KOK;1;18,47;94;4095;3476;0;49;0;FI;0;0;1;1;;yrittäjä;3602;4,000;NA;0;Olen toiminut vuodesta 2017 lähtien mm. kunnanvaltuuston puheenjohtajana, valtuutettuna, kunnanhallituksessa, aluevaltuustossa, hyvinvointialueen kokonaisturvallisuusvaliokunnan varapuheenjohtajana ja kokoomuksen kunnallisjärjestön puheenjohtajana.;ammattitutkinto;0;0;1;0;;490;;;0;;0;;;9894
2023;2019;14788;UUS;2;KOK;1;20,9;83;4033;2860;0;29;0;SV;0;0;1;1;;Kaupunginhallituksen puheenjohtaja;7602;4,000;NA;0;;;0;0;1;0;;1971;;;0;;0;;;6687
2023;2019;18801;VAA;10;KOK;1;11,77;78;3480;0;1;45;0;FI;0;0;1;1;;Yrittäjä;610;4,000;NA;0;Tällä hetkellä:  Kokkolan kaupunginvaltuuston jäsen,Aluevaltuuston jäsen Kaupunginhallituksen 2.VPJ;ammattitutkinto;0;0;0;0;;300;;;0;;0;;;0
2023;2019;18817;UUS;2;KOK;1;20,9;77;2900;0;0;38;1;FI;0;0;1;1;;Asiantuntija;418;4,000;NA;0;Tällä hetkellä vaikutan Länsi-Uudenmaan aluehallituksessa ja -valtuustossa sekä Kirkkonummen kunnanhallituksessa ja -valtuustossa.;ylempi korkeakoulututkinto;0;0;0;0;;340;;;0;;0;;;340
2023;2019;18730;HÄM;6;KOK;1;19,2;88;2540;0;0;62;0;FI;0;0;1;1;;Yrittäjä, pienviljelijä;0;4,000;NA;0;Kansanedustaja 200-2011, 25 vuotta kuntapolitiikassa, Kaupunginvaltuuston puheenjohtaja 8 vuotta, Kunnanhallituksen puheenjohtaja 4 vuotta, Seutuvaltuuston puheenjohtaja 8 vuotta, Maakuntavaltuuston puheenjohtaja 2 vuotta, Useita lautakuntien puheenjohtajuuksia. ;ammattitutkinto;0;0;0;0;;192;;;0;;0;;;0
2023;2019;14920;KAA;8;KOK;1;18,05;74;2467;1671;0;37;1;FI;0;0;1;1;;Lastensuojelun sosiaalityöntekijä.;1595;4,000;NA;0;Kaupunginvaltuutettu, kaupunginhallituksen jäsen, lasten ja nuorten lautakunnan vpj, aluevaltuutettu, kokoomuksen puoluevaltuutettu. ;ylempi korkeakoulututkinto;0;0;1;0;;463;;;0;;0;;;745
2023;2019;18829;SKA;9;KOK;1;12,5;6;2453;0;0;39;1;FI;0;0;1;0;;yrittäjä;427;4,000;NA;0;Kaupunginvaltuutettu, hyvinvointialueen aluehallituksen jäsen, Kasvatus- ja koulutuslautakunnan jäsen ;alempi korkeakoulututkinto;0;0;0;0;;383;;;0;;0;;;0
2023;2019;19482;PIR;7;KOK;1;18,47;83;2414;0;0;47;1;FI;0;0;0;0;;Ylihoitaja;84;4,000;NA;0;;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;38
2023;2019;18676;OUL;12;KOK;1;10,96;175;2283;0;0;24;0;FI;0;0;1;0;;Yrittäjä;110;4,000;NA;0;Kunnanvaltuusto ja kunnanhallitus;ylioppilas;0;0;0;0;;145;;;0;;0;;;213
2023;2019;18887;UUS;2;KOK;1;20,9;74;2118;0;0;50;1;FI;0;0;1;1;;;1211;4,000;NA;0;;;0;0;0;0;;1069;;;0;;0;;;0
2023;2019;15195;OUL;12;KOK;1;10,96;165;1915;1112;0;29;1;FI;0;0;1;0;;Juristi, syyttäjä;577;4,000;NA;0;Oulun kaupunginvaltuutettu ja kaupunginhallituksen jäsen;ylempi korkeakoulututkinto;0;0;1;0;;398;;;0;;0;;;2222
2023;2019;15856;VAR;3;KOK;1;18,95;189;1890;1161;0;48;1;FI;0;0;1;1;;Toimialapäällikkö, maatalousyrittäjä;0;4,000;NA;0;Olen saanut hoitaakseni mm. seuraavia luottamustehtäviä: 1) Varsinais-Suomen hyvinvointialue:TYKS-sairaalapalvelulautakunnan jäsen 1.1.2023 alkaen.     Aluehallituksen henkilöstöjaoston varajäsen 1.1.2023 alkaen.  Aluevaltuuston jäsen 2.3.2022 alkaen.  Aluevaltuuston vaalilautakunnan puheenjohtaja 2.3.2022 alkaen.  2) Varsinais-Suomen liitto: Maakunnan yhteistyöryhmän (MYR) varajäsen marraskuusta 2021 alkaen.     Maakunnan hankerahoitusjaoston varajäsen marraskuusta 2021 alkaen.     Maakuntahallituksen varajäsen lokakuusta 2021 alkaen.  3) Kunnalliset: Pöytyän kunnanhallituksen jäsen vuodesta 2015 alkaen.     Pöytyän kunnanvaltuuston jäsen vuodesta 2013 alkaen.     Valtuustokaudella 2021-2025 kunnanhallituksen henkilöstöjaoston varapuheenjohtaja. Valtuustokaudella 2017-2021  kunnanhallituksen 1. varapuheenjohtaja ja kunnanhallituksen henkilöstöjaoston puheenjohtaja sekä kunnanhallituksen sisäisen valvonnan ja riskien hallinnanjaoston jäsen. Kosken Tl ympäristönsuojelulautakunnan varajäsen.  Valtuustokaudella 2013-2017 Kokoomuksen valtuustoryhmän puheenjohtaja, perusturva- ja rakennuslautakunnan varajäsen. Kyrön koulun johtokunnan puheenjohtaja. 4) Kirkolliset:Turun arkkihiippakunnan hiippakuntavaltuuston jäsen vuodesta 2020 alkaen.     Pöytyän kirkkovaltuuston jäsen vuodesta 2010 alkaen ja kirkkoneuvoston jäsen vuodesta 2019 alkaen.  Kokoomuksen järjestötoiminta:  Kansallinen Kokoomus rp:n puoluevaltuuston jäsen vuosina 2016 – 2022.     Kokoomuksen Varsinais-Suomen piirihallituksen jäsen vuosina 2017-2019. Eduskuntavaaliehdokas vuosina 2019 ja 2023.;alempi korkeakoulututkinto;0;0;1;0;;131;;;0;;0;;;0
2023;2019;18848;UUS;2;KOK;1;20,9;48;1783;0;0;60;1;FI;0;0;1;1;;;148;4,000;NA;0;;;0;0;0;0;;477;;;0;;0;;;20
2023;2019;15667;VAA;10;KOK;1;11,77;86;1760;2459;0;31;0;FI;0;0;1;1;;Yrittäjä, toimitusjohtaja;2122;4,000;NA;0;Kokemusta politiikasta jo yli viidentoista vuoden ajalta aina paikallistasolta valtakunnan politiikkaan. -Rannikko-Pohjanmaan Yrittäjät, varapuheenjohtaja 2021-2022  -Kulttuuri- ja liikuntalautakunnan varapuheenjohtaja, Vaasa 2017-2021  -Pohjanmaan liiton kulttuuritalutakunnan varapuheenjohtaja 2019-2021  -Vaasan Yrittäjät hallituksen jäsen 2017-2020  -Pohjanmaan Kokoomus hallituksen jäsen 2013-2020  – Koskenkorvan Urheilijat superpesisjaoston varapuheenjohtaja 2017-2020  -Vaasan Kokoomus hallituksen jäsen 2017-2020  -Palosaaren Yrityskeskus Oy, hallituksen jäsen 2019-2020  -ISB Ilmajoen Salibandy RY puheenjohtaja 2013-2017 -SYT -Suomen yrittäjien työttömyyskassan hallitus varajäsen 2017 – 2018 -Pohjanmaan Kokoomus varapuheenjohtaja 2017  -Kokoomusnuorten liittohallituksen jäsen 2016 -Pohjanmaan Kokoomusnuorten hallituksen jäsen 2013-2017 -Pohjanmaan Kokoomusnuorten puheenjohtaja 2015-2016  -Vaasan ammattikorkeakoulun opiskelijakunnan edustajiston PJ 2014 -Vaasan tradenomiopiskelijoiden varapuheenjohtaja 2014 -Vaasan ammattikorkeakoulun osakeyhtiön hallituksen jäsen 2013-2016  -Ilmajoen nuoriso- ja liikuntalautakunnan varapuheenjohtaja 2013-2016 -Kurikan Jäähalli OY hallituksen jäsen 2013-2018  -Pohjanmaan Kokoomusnuorten hallituksen jäsen 2013-2014  -Reserviupseerikoulun oppilaskunnan hallituksen jäsen kurssi 239 (2011-2012) -Pohjanmaan Kokoomusnuorten hallituksen jäsen 2013-2014 -Kauhavan lentosotakoulun varusmiestoimikunnan sihteeri 2011-2012  -Nuorisovaltuustojen liiton Väli-Suomen piirihallituksen taloudenhoitaja 2010 -Nuorisovaltuustojen liiton Väli-Suomen piirihallituksen varapuheenjohtaja 2011     -Jaakko Ilkan koulun oppilaskunnan hallituksen puheenjohtaja 2007-2008 -Ilmajoen lukion oppilaskunnan hallituksen puheenjohtaja 2009-2010 -Ilmajoen nuorisovaltuuston puheenjohtaja 2010-2012;alempi korkeakoulututkinto;0;0;1;0;;1114;;;0;;0;;;14
2023;2019;19222;UUS;2;KOK;1;20,9;50;1679;0;0;61;0;FI;0;0;0;0;;Maaseutuyrittäjä;0;4,000;NA;0;Kaksi kautta Kaupunginvaltuustossa;ylempi korkeakoulututkinto;0;0;0;0;;142;;;0;;0;;;1155
2023;2019;15943;VAA;10;KOK;1;11,77;88;1671;879;0;60;1;FI;0;0;1;1;;Liikunnanopettaja, LitM;597;4,000;NA;0;Kuortaneen kunnanvaltuustossa 8. kausi menossa, 10 vuotta Kuortaneen kunnanhallituksen puheenjohtaja, nyt Kuortaneen kunnanvaltuuston puheenjohtaja, E-P:n aluevaltuutettu ja sen Hyvinvoinnin ja terveyden edistämisen lautakunnan jäsen, Koulutuskuntayhtymä Sedun yhtymävaltuuston jäsen ja sen Henkilöstöjaoston varapuheenjohtaja.;ylempi korkeakoulututkinto;0;0;1;0;;106;;;0;;0;;;0
2023;2019;8686;SAT;4;KOK;1;14,15;83;1627;1538;0;58;1;FI;0;0;1;1;;Talouspäällikkö;1228;4,000;NA;0;kansanedustaja 2002-2015, sisäministeri 2007-2011;joku muu;1;0;1;0;;275;;;0;;0;;;0
2023;2019;19183;VAR;3;KOK;1;18,95;181;1606;0;0;54;1;FI;0;0;0;0;;Kehitysjohtaja;162;4,000;NA;0;;ylioppilas;0;0;0;0;;109;;;0;;0;;;0
2023;2019;9852;HEL;1;KOK;1;21,82;134;1494;2191;0;55;0;FI;0;0;1;0;;Helsingin poliisin ylikomisario;482;4,000;NA;0;Olen toiminut poliittisissa luottamustehtävissä 23 vuoden ajan. Kansanedustajana, kaupunginvaltuutettuna, kaupunginhallituksen jäsenenä sekä useiden eri lautakuntien ja johtokuntien puheenjohtajana.;ylempi korkeakoulututkinto;1;0;1;0;;866;;;0;;0;;;0
2023;2019;12652;SKA;9;KOK;1;12,5;9;1488;1492;0;57;0;FI;0;0;1;0;;ylikonstaapeli;737;4,000;NA;0;Kansanedustaja kaudella 2015 - 2019, kunnanvaltuuston jäsen vuodesta 2008, maakuntavaltuuston jäsen yhden nelikautiskauden ym.;ylempi korkeakoulututkinto;0;0;1;0;;117;;;0;;1;;;0
2023;2019;15966;VAR;3;KOK;1;18,95;190;1437;1567;0;38;1;FI;0;0;1;1;;;895;4,000;NA;0;;;0;0;1;0;;637;;;0;;0;;;3596
2023;2019;18836;UUS;2;KOK;1;20,9;76;1380;0;0;57;1;FI;0;0;1;1;;Konsultoiva erityisopettaja;205;4,000;NA;0;Olen tällä hetkellä kunnanvaltuuston 1. varapuheenjohtaja ja elinvoimalautakunnan jäsen, aluevaltuutettu ja -hallituksen jäsen sekä maakuntavaltuutettu. Olen ollut kunnanhallituksen puheenjohtaja, HUS:in hallituksen varajäsenä, KUUMAN johtokunnan jäsen. sekä konsernijaoston puheenjohtaja,;ylempi korkeakoulututkinto;0;0;0;0;;423;;;0;;0;;;0
2023;2019;19217;SAT;4;KOK;1;14,15;91;1356;0;0;49;1;FI;0;0;0;0;;diplomi-insinööri, yrittäjä, järjestelmäasiantuntija;0;4,000;NA;0;;ylempi korkeakoulututkinto;0;0;0;0;;134;;;0;;0;;;5634
2023;2019;18794;OUL;12;KOK;1;10,96;174;1303;0;0;41;1;FI;0;0;1;1;;Yliopettaja;321;4,000;NA;0;Oulun kaupunginvaltuuston jäsen, sivityslautakunnan jäsen, Business Oulu- liikelaitoksen johtokunnan varajäsen, Oulun Kaupunki Pohjois-Pohjanmaan hyvinvointialueen aluevaltuuston varajäsen, Yhdyspintalautakunnan jäsen;ylempi korkeakoulututkinto;0;0;0;0;;285;;;0;;0;;;0
2023;2019;18560;KAA;8;KOK;1;18,05;80;1122;0;0;20;0;FI;0;0;1;1;;Opiskelija;1002;4,000;NA;0;Pyhtään kunnanhallituksen puheenjohtaja 2023-  Kokoomuksen Nuorten Liitto ry:n liittohallituksen jäsen 2023-  Kymenlaakson hyvinvointialueen aluevaltuuston jäsen 2022-  Kymenlaakson hyvinvointialueen aluehallituksen varajäsen 2022-  Kymenlaakson hyvinvointialueen palvelulautakunnan jäsen 2022-  Kymenlaakson Kokoomuksen aluevaltuustoryhmän II varapuheenjohtaja 2022-  Kansallinen Kokoomus r.p:n puoluevaltuuston jäsen 2022-  Kaakkois-Suomen Kokoomuksen varapuheenjohtaja 2022-  Pyhtään kunnanvaltuuston jäsen 2021-  Pyhtään kunnanhallituksen jäsen 2021-  Kymenlaakson maakuntavaltuuston jäsen 2021-;ylioppilas;0;0;0;0;;67;;;0;;0;;;297
2023;2019;19170;UUS;2;KOK;1;20,9;51;1119;0;0;53;1;FI;0;0;0;1;;Fysioterapiayrittäjä, Osteopaatti, Terveydenhuollon palveluista vastaava johtaja, Geriatrian erikoisosaaja, Lymfaterapeutti, Työ- ja Psykofyysinen fysioterapeutti;231;4,000;NA;0;Kaupunginvaltuutettu, aluevaltuutettu, Kasvatus- ja opetuslautakunnan jäsen, Aluehallituksen jäsen, Lähidemokratia- ja osallisuuslautakunnan tarkkailijajäsen, Aluevaltuustoryhmän varapuheenjohtaja, Keravan Kaupunginhallituksen varajäsen, Sosiaali- ja terveyslautakunnan varapuheenjohtaja 2021-2022,  HUS valtuuston varajäsen2021-2022, Suomen Kuntoutusyrittäjät ry:n varapuheenjohtaja 2020-2022;ammattitutkinto;0;0;0;0;;101;;;0;;0;;;0
2023;2019;15360;KES;11;KOK;1;12,77;7;1059;738;0;42;1;FI;0;0;0;0;;Yrittäjä, toimitusjohtaja;533;4,000;NA;0;Keuruulla toimin valtuutettuna, kaupunginhallituksen 1. vpj:na sekä hallituksen edustajana mm. yhteistyötoimikunnassa ja Keurusselän ympäristönsuojelujaoksessa.   Olen Kokoomuksen puoluevaltuuston jäsen ja 1. vpj.   Aluevaltuustossa toimin aktiivisena 1. varavaltuutettuna ja hallituksen varajäsenenä.  Lisäksi olen Kuntaliiton valtuuskunnan jäsen,  KV-tasolla Euroopan ja globaalin jaoston komitean jäsen.  Yrittäjäjärjestössä toimin paikallishallituksessa, aluejärjestön hallituksessa ja olen Suomen Yrittäjien energia- ja ilmastovaliokunnan puheenjohtaja.  ;alempi korkeakoulututkinto;0;0;1;0;;161;;;0;;0;;;0
2023;2019;18765;SAT;4;KOK;1;14,15;84;967;0;0;46;0;FI;0;0;1;0;;opettaja, vararehtori, valmentaja;400;4,000;NA;0;Olen vuodesta 2021 toiminut Porin kaupunginvaltuustossa, elinvoima- ja ympäristölautakunnassa, joukkoliikennejaoston puheenjohtajana ja valtuustoryhmän varapuheenjohtajana;ylempi korkeakoulututkinto;0;0;0;0;;232;;;0;;0;;;2663
2023;2019;18732;VAA;10;KOK;1;11,77;84;859;0;0;30;0;FI;0;0;1;0;;Yrittäjä;313;4,000;NA;0;Toimin Pohjanmaan Kokoomuksen puheenjohtajana ja Kokoomuksen puoluehallituksen jäsenenä;ylioppilas;0;0;0;0;;193;;;0;;0;;;0
2023;2019;6365;SAT;4;KOK;1;14,15;87;760;841;0;58;0;FI;0;0;0;0;;varatuomari;25;4,000;NA;0;Kansanedustaja 1999-2003, Porin kaupunginvaltuuston (1989 - 2000, 2005 - 2007) ja hallituksen (1993 - 1994, 1999) jäsen;ylempi korkeakoulututkinto;1;0;1;0;;;;;0;;0;;;75
2023;2019;19710;LAP;13;KOK;1;11,26;98;758;0;0;36;0;FI;0;0;0;1;;Erikoislääkäri;48;4,000;NA;0;Lapin hyvinvointialueen aluehallituksen jäsen 3/22 lähtien;ylempi korkeakoulututkinto;0;0;0;0;;;;;0;;0;;;0
2023;2019;16241;OUL;12;KOK;1;10,96;172;682;579;0;42;1;FI;0;0;1;1;;;495;4,000;NA;0;;;0;0;1;0;;54;;;0;;0;;;0
2023;2019;19061;SKA;9;KOK;1;12,5;16;673;0;0;52;1;FI;0;0;0;0;;yksikönjohtaja;258;4,000;NA;0;Olen uusi tuuli politiikassa.;ylempi korkeakoulututkinto;0;0;0;0;;44;;;0;;0;;;0
